date,flight_sorties,is_holiday,user_type,enterprise_name,admin_region,aircraft_model,day_of_week,cross_region,time_slot,flight_duration,flight_distance,altitude_interval,aircraft_category,entity_id
2023-09-12,5,No,Enterprise,Ent_71,Baoan,Mavic 3,Tuesday,Futian-Baoan,19:00-20:00,18,8.126934486665267,0-100m,Logistics,Entity_171
2023-11-23,5,No,Unknown,Ent_8,Futian,EH216,Thursday,Futian-Longgang,15:00-16:00,14,15.726433662894271,>600m,Industrial,Entity_79
2023-12-01,2,No,Unknown,Ent_36,Nanshan,V1500,Friday,Baoan-Futian,21:00-22:00,50,18.184880356629456,300-600m,Logistics,Entity_181
2023-09-08,4,No,Individual,Ent_60,Longgang,Mavic 3,Friday,Baoan-Baoan,21:00-22:00,57,19.481096866522666,300-600m,Logistics,Entity_102
2023-04-23,5,Yes,Enterprise,Ent_15,Nanshan,Agras T40,Sunday,Futian-Luohu,20:00-21:00,39,10.56739742605196,>600m,Industrial,Entity_73
2023-11-06,2,No,Unknown,Ent_14,Baoan,Agras T40,Monday,Longgang-Nanshan,21:00-22:00,32,19.753305673600018,>600m,Consumer,Entity_177
2023-10-31,4,No,Individual,Ent_51,Nanshan,Agras T40,Tuesday,Longgang-Baoan,18:00-19:00,54,18.24199569830477,100-300m,Passenger,Entity_169
2023-05-04,3,No,Individual,Ent_49,Futian,Matrice 300,Thursday,Nanshan-Longgang,10:00-11:00,31,15.554080021058573,0-100m,Industrial,Entity_185
2023-06-06,5,No,Individual,AutoFlight,Futian,EH216,Tuesday,Longgang-Baoan,10:00-11:00,43,17.48915169731319,100-300m,Logistics,Entity_6
2023-01-12,1,No,Enterprise,Ent_82,Futian,V1500,Thursday,Luohu-Baoan,17:00-18:00,20,12.643179783638056,300-600m,Consumer,Entity_151
2023-07-05,2,No,Individual,Ent_88,Luohu,V1500,Wednesday,Futian-Baoan,21:00-22:00,58,12.51365057074941,100-300m,Logistics,Entity_154
2023-08-15,3,No,Unknown,Ent_36,Baoan,Mavic 3,Tuesday,Longgang-Baoan,11:00-12:00,44,17.799171251442377,>600m,Consumer,Entity_144
2023-07-06,2,No,Unknown,Ent_86,Luohu,Mavic 3,Thursday,Baoan-Nanshan,13:00-14:00,9,9.92434182489643,100-300m,Industrial,Entity_125
2023-09-18,2,No,Enterprise,Ent_99,Luohu,EH216,Monday,Futian-Luohu,14:00-15:00,17,18.824831800546622,0-100m,Passenger,Entity_193
2023-12-25,2,No,Individual,Ent_98,Futian,Matrice 300,Monday,Nanshan-Baoan,16:00-17:00,46,5.6889097617459345,0-100m,Consumer,Entity_93
2023-10-28,4,Yes,Unknown,Ent_50,Luohu,EH216,Saturday,Luohu-Nanshan,17:00-18:00,21,10.189184206936684,300-600m,Consumer,Entity_142
2023-06-20,4,No,Individual,Ent_32,Luohu,EH216,Tuesday,Longgang-Futian,16:00-17:00,38,6.520111853725053,100-300m,Logistics,Entity_26
2023-11-12,4,Yes,Unknown,Ent_44,Baoan,EH216,Sunday,Baoan-Luohu,08:00-09:00,53,10.367090923425005,300-600m,Passenger,Entity_177
2023-01-18,2,No,Enterprise,Ent_5,Longgang,Matrice 300,Wednesday,Baoan-Luohu,17:00-18:00,59,6.454338254895947,0-100m,Passenger,Entity_4
2023-03-12,1,Yes,Individual,Ent_26,Futian,Mavic 3,Sunday,Baoan-Luohu,13:00-14:00,48,6.107509242959225,0-100m,Industrial,Entity_89
2023-04-01,5,Yes,Unknown,Ent_10,Baoan,Agras T40,Saturday,Futian-Nanshan,07:00-08:00,44,16.34581193785275,>600m,Logistics,Entity_149
2023-02-12,2,Yes,Unknown,Ent_26,Baoan,V1500,Sunday,Longgang-Longgang,19:00-20:00,17,3.2742505905440384,300-600m,Logistics,Entity_189
2023-05-16,1,No,Individual,Ent_1,Luohu,Agras T40,Tuesday,Luohu-Nanshan,08:00-09:00,39,12.447232908304432,300-600m,Industrial,Entity_105
2023-06-07,2,No,Individual,XAG,Futian,Agras T40,Wednesday,Longgang-Luohu,15:00-16:00,34,13.093399090792264,0-100m,Consumer,Entity_124
2023-04-16,3,Yes,Enterprise,Ent_89,Luohu,Matrice 300,Sunday,Nanshan-Luohu,10:00-11:00,53,9.460986850497335,>600m,Consumer,Entity_158
2023-08-17,5,No,Unknown,Ent_66,Nanshan,Matrice 300,Thursday,Nanshan-Futian,20:00-21:00,55,16.470234193067757,0-100m,Logistics,Entity_176
2023-06-29,4,No,Individual,Ent_15,Futian,EH216,Thursday,Luohu-Futian,18:00-19:00,26,7.889610275716093,300-600m,Logistics,Entity_138
2023-04-13,4,No,Individual,Ent_88,Futian,Matrice 300,Thursday,Futian-Baoan,18:00-19:00,56,11.6145348147913,300-600m,Industrial,Entity_195
2023-06-06,1,No,Enterprise,Ent_19,Futian,V1500,Tuesday,Nanshan-Luohu,19:00-20:00,50,18.50995553592668,100-300m,Passenger,Entity_97
2023-06-24,5,Yes,Unknown,Ent_58,Nanshan,Agras T40,Saturday,Baoan-Baoan,19:00-20:00,59,3.0589327299056563,>600m,Passenger,Entity_196
2023-03-29,1,No,Unknown,Ent_55,Longgang,V1500,Wednesday,Futian-Longgang,13:00-14:00,7,10.41305166049264,>600m,Industrial,Entity_93
2023-11-16,3,No,Enterprise,Ent_73,Futian,Agras T40,Thursday,Futian-Baoan,09:00-10:00,48,2.936491755547177,300-600m,Industrial,Entity_174
2023-03-23,3,No,Unknown,Ent_19,Futian,EH216,Thursday,Baoan-Baoan,08:00-09:00,37,6.463392879537912,300-600m,Logistics,Entity_128
2023-07-02,4,Yes,Unknown,Ent_95,Longgang,V1500,Sunday,Baoan-Nanshan,19:00-20:00,21,5.365519481733852,0-100m,Passenger,Entity_71
2023-07-11,1,No,Enterprise,Ent_59,Baoan,EH216,Tuesday,Luohu-Futian,11:00-12:00,54,0.9701955003752507,100-300m,Passenger,Entity_195
2023-01-04,4,No,Unknown,Ent_11,Nanshan,Matrice 300,Wednesday,Longgang-Luohu,15:00-16:00,28,15.597704273862808,100-300m,Industrial,Entity_169
2023-08-05,5,Yes,Unknown,Ent_18,Longgang,EH216,Saturday,Baoan-Futian,11:00-12:00,33,7.961326131722813,>600m,Industrial,Entity_140
2023-12-01,4,No,Unknown,Ent_73,Longgang,Mavic 3,Friday,Nanshan-Nanshan,07:00-08:00,11,7.987664786471248,0-100m,Industrial,Entity_95
2023-11-23,1,No,Unknown,Ent_65,Longgang,V1500,Thursday,Baoan-Longgang,15:00-16:00,34,8.282698025462931,100-300m,Passenger,Entity_99
2023-05-24,4,No,Individual,Ent_63,Nanshan,Matrice 300,Wednesday,Baoan-Luohu,19:00-20:00,23,6.806389931396803,300-600m,Industrial,Entity_85
2023-04-27,1,No,Enterprise,Ent_94,Longgang,EH216,Thursday,Longgang-Nanshan,19:00-20:00,40,5.432924555060992,0-100m,Logistics,Entity_179
2023-04-18,1,No,Unknown,Ent_62,Longgang,Mavic 3,Tuesday,Luohu-Baoan,12:00-13:00,43,16.797361801504643,300-600m,Industrial,Entity_183
2023-09-03,3,Yes,Enterprise,AutoFlight,Futian,Mavic 3,Sunday,Nanshan-Longgang,14:00-15:00,40,11.727207509585908,300-600m,Consumer,Entity_14
2023-09-03,1,Yes,Unknown,Ent_20,Luohu,Agras T40,Sunday,Baoan-Futian,11:00-12:00,36,5.084612717159606,100-300m,Consumer,Entity_129
2023-05-19,1,No,Individual,Ent_30,Futian,Mavic 3,Friday,Nanshan-Longgang,07:00-08:00,28,18.182473237281105,300-600m,Consumer,Entity_15
2023-08-01,4,No,Unknown,Ent_64,Baoan,Agras T40,Tuesday,Nanshan-Longgang,20:00-21:00,17,16.824588005020246,300-600m,Consumer,Entity_82
2023-06-30,2,No,Unknown,Ent_2,Luohu,Matrice 300,Friday,Nanshan-Longgang,07:00-08:00,32,1.9938595089833426,0-100m,Industrial,Entity_149
2023-04-11,4,No,Individual,Aerofugia,Luohu,EH216,Tuesday,Nanshan-Luohu,08:00-09:00,60,9.30108169161504,>600m,Consumer,Entity_21
2023-07-28,2,No,Individual,Ent_33,Nanshan,Agras T40,Friday,Futian-Luohu,09:00-10:00,30,3.294219588935193,100-300m,Logistics,Entity_11
2023-10-03,2,No,Enterprise,Ent_33,Baoan,Matrice 300,Tuesday,Nanshan-Futian,16:00-17:00,46,19.60409752532183,>600m,Passenger,Entity_86
2023-01-27,1,No,Unknown,Ent_87,Luohu,Mavic 3,Friday,Luohu-Nanshan,10:00-11:00,11,4.899724561141083,300-600m,Logistics,Entity_45
2023-02-07,2,No,Enterprise,Ent_14,Futian,Agras T40,Tuesday,Luohu-Nanshan,10:00-11:00,26,5.796102124535354,100-300m,Industrial,Entity_127
2023-04-27,4,No,Individual,Ent_58,Longgang,Matrice 300,Thursday,Nanshan-Nanshan,07:00-08:00,29,5.300058065369523,100-300m,Consumer,Entity_97
2023-10-01,2,Yes,Enterprise,Ent_26,Nanshan,Mavic 3,Sunday,Nanshan-Futian,20:00-21:00,50,8.815107015828037,>600m,Industrial,Entity_37
2023-06-16,2,No,Enterprise,Ent_14,Baoan,Agras T40,Friday,Futian-Longgang,13:00-14:00,23,14.319522342056892,>600m,Logistics,Entity_121
2023-04-23,5,Yes,Unknown,Ent_30,Luohu,Agras T40,Sunday,Baoan-Baoan,10:00-11:00,12,19.345674118872992,300-600m,Consumer,Entity_169
2023-04-20,4,No,Unknown,Ent_85,Baoan,EH216,Thursday,Luohu-Baoan,17:00-18:00,28,11.871437569786176,100-300m,Industrial,Entity_127
2023-04-08,5,Yes,Unknown,Ent_6,Baoan,Agras T40,Saturday,Luohu-Nanshan,08:00-09:00,26,2.678439159190069,100-300m,Consumer,Entity_83
2023-01-22,4,Yes,Individual,Ent_17,Nanshan,Agras T40,Sunday,Luohu-Luohu,09:00-10:00,30,4.806625424014637,0-100m,Passenger,Entity_173
2023-03-10,1,No,Enterprise,Ent_57,Nanshan,Mavic 3,Friday,Nanshan-Futian,09:00-10:00,59,4.812188815039847,300-600m,Logistics,Entity_68
2023-09-11,5,No,Unknown,Ent_93,Longgang,Agras T40,Monday,Baoan-Nanshan,08:00-09:00,41,2.4974885841150076,>600m,Consumer,Entity_96
2023-03-15,2,No,Individual,Ent_65,Luohu,EH216,Wednesday,Futian-Futian,16:00-17:00,36,8.624128428451241,300-600m,Passenger,Entity_67
2023-06-06,3,No,Individual,Ent_91,Luohu,EH216,Tuesday,Futian-Baoan,11:00-12:00,51,11.681574248505758,100-300m,Consumer,Entity_135
2023-02-07,2,No,Unknown,Ent_89,Nanshan,Mavic 3,Tuesday,Luohu-Futian,10:00-11:00,37,8.56653968322876,100-300m,Passenger,Entity_46
2023-04-28,4,No,Enterprise,Ent_38,Longgang,EH216,Friday,Longgang-Nanshan,15:00-16:00,47,14.582670478210405,100-300m,Passenger,Entity_87
2023-04-07,2,No,Enterprise,Ent_17,Baoan,Agras T40,Friday,Luohu-Futian,13:00-14:00,26,2.397061452684006,100-300m,Industrial,Entity_17
2023-12-12,3,No,Unknown,Ent_42,Futian,V1500,Tuesday,Longgang-Nanshan,08:00-09:00,57,16.991702045743633,>600m,Passenger,Entity_112
2023-02-27,1,No,Enterprise,Ent_24,Nanshan,V1500,Monday,Longgang-Nanshan,14:00-15:00,60,1.3564040207045407,100-300m,Industrial,Entity_147
2023-01-14,1,Yes,Unknown,Ent_12,Longgang,Agras T40,Saturday,Luohu-Futian,12:00-13:00,46,8.6919669257276,0-100m,Consumer,Entity_82
2023-08-26,5,Yes,Unknown,Ent_37,Baoan,Agras T40,Saturday,Futian-Futian,07:00-08:00,58,12.08875756559203,100-300m,Industrial,Entity_94
2023-03-23,2,No,Unknown,Ent_88,Luohu,V1500,Thursday,Luohu-Luohu,15:00-16:00,6,19.076590242795184,100-300m,Logistics,Entity_35
2023-12-06,1,No,Enterprise,Ent_16,Luohu,Agras T40,Wednesday,Luohu-Longgang,17:00-18:00,48,10.60072583308246,0-100m,Logistics,Entity_29
2023-06-13,2,No,Unknown,Ent_11,Luohu,Mavic 3,Tuesday,Luohu-Nanshan,10:00-11:00,50,13.257629090655021,>600m,Industrial,Entity_160
2023-04-24,5,No,Individual,Ent_86,Longgang,EH216,Monday,Luohu-Longgang,21:00-22:00,11,5.564017642272287,100-300m,Logistics,Entity_135
2023-10-12,2,No,Individual,Ent_12,Longgang,Agras T40,Thursday,Nanshan-Baoan,12:00-13:00,55,12.145578529398888,>600m,Passenger,Entity_187
2023-10-23,5,No,Unknown,Ent_86,Nanshan,Mavic 3,Monday,Longgang-Nanshan,07:00-08:00,7,15.142785435926557,>600m,Logistics,Entity_3
2023-10-18,1,No,Unknown,Ent_65,Longgang,EH216,Wednesday,Nanshan-Longgang,17:00-18:00,7,12.587383701754172,100-300m,Industrial,Entity_196
2023-08-23,3,No,Enterprise,Ent_54,Nanshan,EH216,Wednesday,Luohu-Futian,16:00-17:00,21,15.03186083556763,>600m,Passenger,Entity_40
2023-11-26,2,Yes,Individual,Ent_23,Longgang,Matrice 300,Sunday,Nanshan-Nanshan,18:00-19:00,8,15.643563748632301,300-600m,Industrial,Entity_38
2023-11-16,5,No,Enterprise,Ent_75,Nanshan,V1500,Thursday,Nanshan-Futian,08:00-09:00,24,5.33519164307722,100-300m,Consumer,Entity_198
2023-12-02,1,Yes,Individual,Ent_58,Nanshan,Mavic 3,Saturday,Luohu-Nanshan,18:00-19:00,45,1.6050421481159673,0-100m,Consumer,Entity_143
2023-07-23,5,Yes,Unknown,Ent_34,Futian,Mavic 3,Sunday,Nanshan-Futian,07:00-08:00,11,10.91031795871585,100-300m,Passenger,Entity_165
2023-12-21,5,No,Unknown,Ent_49,Luohu,Mavic 3,Thursday,Longgang-Baoan,20:00-21:00,26,6.571723525118074,>600m,Logistics,Entity_21
2023-02-18,5,Yes,Enterprise,Ent_67,Nanshan,EH216,Saturday,Baoan-Luohu,12:00-13:00,58,3.096424496132207,0-100m,Industrial,Entity_125
2023-12-01,3,No,Individual,Ent_3,Baoan,Agras T40,Friday,Baoan-Longgang,19:00-20:00,46,11.591710449606108,300-600m,Consumer,Entity_80
2023-07-19,2,No,Individual,Ent_95,Longgang,Matrice 300,Wednesday,Luohu-Longgang,19:00-20:00,47,16.708576813920917,0-100m,Industrial,Entity_130
2023-09-21,3,No,Unknown,Ent_99,Longgang,Matrice 300,Thursday,Futian-Nanshan,11:00-12:00,53,8.01379571727134,300-600m,Passenger,Entity_35
2023-11-20,1,No,Unknown,Ent_81,Longgang,Agras T40,Monday,Longgang-Nanshan,06:00-07:00,24,19.231991918487264,>600m,Industrial,Entity_16
2023-10-10,4,No,Unknown,Ent_34,Nanshan,V1500,Tuesday,Luohu-Luohu,10:00-11:00,28,10.824746189637501,100-300m,Logistics,Entity_130
2023-09-04,1,No,Individual,Ent_93,Longgang,V1500,Monday,Nanshan-Baoan,19:00-20:00,11,12.791899386655762,>600m,Industrial,Entity_78
2023-08-15,4,No,Unknown,Ent_5,Nanshan,V1500,Tuesday,Nanshan-Luohu,15:00-16:00,44,3.0027145620339333,100-300m,Logistics,Entity_18
2023-05-12,3,No,Unknown,Ent_37,Futian,EH216,Friday,Luohu-Longgang,21:00-22:00,42,15.604848256231083,>600m,Industrial,Entity_177
2023-12-29,4,No,Individual,Ent_17,Futian,Mavic 3,Friday,Baoan-Futian,07:00-08:00,7,15.652986316277461,>600m,Logistics,Entity_106
2023-06-24,3,Yes,Individual,Ent_52,Baoan,Matrice 300,Saturday,Nanshan-Futian,08:00-09:00,5,2.7203638447397394,>600m,Industrial,Entity_123
2023-09-25,1,No,Individual,Ent_6,Longgang,Mavic 3,Monday,Nanshan-Luohu,11:00-12:00,10,0.6107527599810845,>600m,Consumer,Entity_58
2023-11-27,1,No,Enterprise,Ent_29,Baoan,Agras T40,Monday,Futian-Baoan,07:00-08:00,49,14.807055052665858,300-600m,Consumer,Entity_8
2023-07-26,5,No,Enterprise,Ent_50,Baoan,V1500,Wednesday,Luohu-Baoan,13:00-14:00,29,7.995493610137499,100-300m,Logistics,Entity_110
2023-11-13,4,No,Individual,Ent_32,Longgang,Mavic 3,Monday,Futian-Futian,06:00-07:00,32,18.219585773070616,300-600m,Industrial,Entity_53
2023-04-15,3,Yes,Enterprise,Aerofugia,Luohu,Agras T40,Saturday,Futian-Nanshan,10:00-11:00,36,6.972970877891884,0-100m,Passenger,Entity_67
2023-01-03,3,No,Individual,Ent_29,Nanshan,V1500,Tuesday,Luohu-Futian,15:00-16:00,49,5.455566097004668,>600m,Consumer,Entity_1
2023-01-22,2,Yes,Enterprise,Ent_50,Nanshan,EH216,Sunday,Longgang-Baoan,17:00-18:00,27,5.2502187318414615,300-600m,Industrial,Entity_8
2023-03-08,3,No,Unknown,Ent_70,Longgang,Mavic 3,Wednesday,Longgang-Longgang,15:00-16:00,12,17.16352436918899,100-300m,Passenger,Entity_131
2023-08-25,1,No,Enterprise,Ent_61,Futian,V1500,Friday,Baoan-Futian,18:00-19:00,15,18.35876018747597,0-100m,Passenger,Entity_136
2023-11-15,2,No,Unknown,Ent_15,Longgang,EH216,Wednesday,Futian-Longgang,19:00-20:00,60,7.817672203549057,>600m,Consumer,Entity_11
2023-10-15,5,Yes,Unknown,Ent_71,Baoan,Mavic 3,Sunday,Nanshan-Nanshan,20:00-21:00,7,1.5743056928274655,300-600m,Consumer,Entity_74
2023-10-18,4,No,Unknown,Ent_27,Longgang,Matrice 300,Wednesday,Luohu-Longgang,07:00-08:00,29,5.01085402279138,300-600m,Industrial,Entity_22
2023-02-22,5,No,Enterprise,Ent_59,Futian,Matrice 300,Wednesday,Longgang-Nanshan,17:00-18:00,33,11.015316113210964,300-600m,Consumer,Entity_88
2023-10-15,1,Yes,Individual,Ent_9,Futian,EH216,Sunday,Luohu-Luohu,18:00-19:00,33,7.380445081704809,0-100m,Consumer,Entity_48
2023-01-06,2,No,Unknown,Ent_53,Luohu,V1500,Friday,Futian-Nanshan,12:00-13:00,22,8.437747808931626,0-100m,Industrial,Entity_64
2023-07-09,1,Yes,Individual,Ent_59,Longgang,EH216,Sunday,Longgang-Baoan,17:00-18:00,52,6.730494755381946,>600m,Passenger,Entity_161
2023-02-13,2,No,Enterprise,Ent_16,Futian,Agras T40,Monday,Baoan-Longgang,09:00-10:00,52,9.64525771733512,>600m,Logistics,Entity_14
2023-07-15,2,Yes,Enterprise,Ent_75,Baoan,Matrice 300,Saturday,Baoan-Luohu,10:00-11:00,11,16.25772337352211,300-600m,Logistics,Entity_121
2023-07-02,4,Yes,Individual,Ent_22,Nanshan,Mavic 3,Sunday,Baoan-Luohu,15:00-16:00,55,2.6056499778336972,300-600m,Logistics,Entity_195
2023-01-10,5,No,Individual,Ent_95,Longgang,Mavic 3,Tuesday,Futian-Futian,12:00-13:00,13,12.882068421637044,100-300m,Logistics,Entity_195
2023-07-02,1,Yes,Unknown,Ent_73,Baoan,Agras T40,Sunday,Baoan-Luohu,07:00-08:00,41,5.99552957938878,>600m,Logistics,Entity_78
2023-10-13,5,No,Unknown,Ent_24,Baoan,V1500,Friday,Baoan-Nanshan,20:00-21:00,43,12.24947385972846,100-300m,Industrial,Entity_68
2023-02-04,5,Yes,Individual,Ent_80,Nanshan,Agras T40,Saturday,Nanshan-Futian,13:00-14:00,39,14.427353429190923,>600m,Logistics,Entity_8
2023-01-28,4,Yes,Enterprise,Ent_66,Luohu,V1500,Saturday,Futian-Futian,18:00-19:00,48,6.045834814174337,>600m,Logistics,Entity_10
2023-07-30,2,Yes,Individual,Ent_3,Longgang,Mavic 3,Sunday,Nanshan-Nanshan,17:00-18:00,38,16.620584480423645,0-100m,Passenger,Entity_145
2023-11-01,2,No,Unknown,Ent_53,Longgang,Matrice 300,Wednesday,Futian-Nanshan,19:00-20:00,13,11.980520609561289,>600m,Passenger,Entity_29
2023-09-07,1,No,Unknown,Ent_28,Futian,Agras T40,Thursday,Futian-Baoan,12:00-13:00,26,8.622422066577824,>600m,Passenger,Entity_115
2023-03-04,2,Yes,Unknown,Ent_95,Futian,V1500,Saturday,Luohu-Longgang,21:00-22:00,56,0.5526770596077607,0-100m,Passenger,Entity_82
2023-08-28,3,No,Enterprise,Ent_41,Baoan,Matrice 300,Monday,Nanshan-Longgang,15:00-16:00,41,11.119353464513917,300-600m,Industrial,Entity_14
2023-03-07,1,No,Enterprise,Ent_37,Baoan,Mavic 3,Tuesday,Futian-Futian,17:00-18:00,31,7.703062202859602,>600m,Logistics,Entity_171
2023-09-09,4,Yes,Individual,Ent_53,Nanshan,Mavic 3,Saturday,Futian-Luohu,08:00-09:00,38,13.218695964631861,0-100m,Logistics,Entity_102
2023-03-26,5,Yes,Unknown,Ent_93,Nanshan,Matrice 300,Sunday,Baoan-Futian,18:00-19:00,34,10.728520628965633,>600m,Passenger,Entity_102
2023-04-20,4,No,Unknown,Ent_21,Baoan,EH216,Thursday,Longgang-Nanshan,07:00-08:00,43,16.51271113344981,100-300m,Consumer,Entity_47
2023-02-26,3,Yes,Enterprise,Ent_93,Longgang,EH216,Sunday,Longgang-Luohu,15:00-16:00,14,4.648689218338734,>600m,Industrial,Entity_151
2023-04-18,2,No,Individual,Ent_38,Luohu,V1500,Tuesday,Baoan-Longgang,15:00-16:00,50,2.9440496873889996,100-300m,Consumer,Entity_6
2023-10-05,5,No,Individual,Ent_44,Nanshan,V1500,Thursday,Baoan-Baoan,07:00-08:00,54,11.825801756328664,>600m,Consumer,Entity_101
2023-03-13,2,No,Individual,Ent_30,Nanshan,EH216,Monday,Longgang-Luohu,20:00-21:00,19,14.930038661994214,>600m,Consumer,Entity_96
2023-08-11,2,No,Individual,Ent_23,Futian,EH216,Friday,Luohu-Longgang,19:00-20:00,35,7.960907884335848,>600m,Industrial,Entity_137
2023-02-18,2,Yes,Unknown,Ent_75,Nanshan,Agras T40,Saturday,Futian-Luohu,18:00-19:00,6,15.712331862209647,>600m,Passenger,Entity_96
2023-02-02,1,No,Enterprise,Ent_15,Longgang,V1500,Thursday,Nanshan-Luohu,13:00-14:00,6,14.134281179638114,300-600m,Passenger,Entity_22
2023-02-12,3,Yes,Unknown,Ent_93,Futian,EH216,Sunday,Nanshan-Longgang,09:00-10:00,60,17.361207955187865,300-600m,Logistics,Entity_96
2023-01-12,1,No,Individual,Ent_73,Longgang,EH216,Thursday,Futian-Longgang,21:00-22:00,29,16.77153744591801,100-300m,Industrial,Entity_122
2023-10-18,4,No,Individual,Ent_17,Baoan,EH216,Wednesday,Nanshan-Baoan,19:00-20:00,33,7.734745615372459,0-100m,Logistics,Entity_18
2023-04-14,1,No,Enterprise,Ent_57,Futian,EH216,Friday,Futian-Futian,14:00-15:00,48,2.15947766564448,100-300m,Logistics,Entity_11
2023-09-23,3,Yes,Enterprise,Ent_51,Baoan,Mavic 3,Saturday,Futian-Futian,12:00-13:00,52,19.84250469251911,>600m,Industrial,Entity_160
2023-05-14,2,Yes,Enterprise,Ent_65,Futian,V1500,Sunday,Baoan-Luohu,07:00-08:00,12,12.13336613263777,>600m,Industrial,Entity_5
2023-03-18,5,Yes,Unknown,Ent_72,Luohu,Agras T40,Saturday,Nanshan-Baoan,15:00-16:00,39,8.941264171021839,>600m,Consumer,Entity_113
2023-03-11,4,Yes,Individual,Ent_8,Futian,Agras T40,Saturday,Longgang-Longgang,10:00-11:00,12,5.572874885796174,100-300m,Logistics,Entity_150
2023-06-16,4,No,Unknown,Ent_49,Luohu,Matrice 300,Friday,Longgang-Luohu,14:00-15:00,38,9.596130479794429,0-100m,Logistics,Entity_39
2023-06-30,2,No,Individual,Ent_66,Luohu,Matrice 300,Friday,Baoan-Futian,08:00-09:00,39,15.297061084413823,300-600m,Logistics,Entity_116
2023-02-21,1,No,Individual,Ent_89,Futian,Mavic 3,Tuesday,Luohu-Nanshan,13:00-14:00,41,11.231698616723266,100-300m,Industrial,Entity_42
2023-08-04,1,No,Enterprise,Ent_78,Futian,V1500,Friday,Futian-Nanshan,20:00-21:00,32,8.313420200229464,0-100m,Passenger,Entity_112
2023-05-16,2,No,Individual,Ent_51,Longgang,Agras T40,Tuesday,Futian-Longgang,11:00-12:00,11,7.393544341753605,100-300m,Logistics,Entity_130
2023-07-13,1,No,Enterprise,Ent_59,Nanshan,V1500,Thursday,Luohu-Nanshan,10:00-11:00,56,7.177189682915788,300-600m,Consumer,Entity_53
2023-01-07,2,Yes,Enterprise,Ent_19,Luohu,Agras T40,Saturday,Longgang-Luohu,20:00-21:00,5,2.6573987381128523,100-300m,Industrial,Entity_132
2023-09-04,3,No,Unknown,Ent_93,Futian,V1500,Monday,Futian-Nanshan,15:00-16:00,19,9.369506130442346,>600m,Industrial,Entity_165
2023-11-09,3,No,Unknown,Ent_24,Nanshan,V1500,Thursday,Futian-Baoan,06:00-07:00,41,2.172252998251966,>600m,Passenger,Entity_34
2023-12-04,1,No,Enterprise,Ent_55,Baoan,V1500,Monday,Baoan-Longgang,07:00-08:00,15,16.264915856715458,300-600m,Passenger,Entity_141
2023-10-23,1,No,Unknown,Ent_41,Futian,Agras T40,Monday,Longgang-Longgang,15:00-16:00,28,19.58695324436039,>600m,Consumer,Entity_5
2023-06-08,3,No,Unknown,Ent_89,Luohu,EH216,Thursday,Nanshan-Nanshan,16:00-17:00,35,13.861653349707161,>600m,Industrial,Entity_188
2023-02-22,4,No,Enterprise,Ent_28,Baoan,Matrice 300,Wednesday,Longgang-Luohu,09:00-10:00,58,3.019805616873992,300-600m,Passenger,Entity_182
2023-05-06,3,Yes,Individual,Aerofugia,Luohu,Agras T40,Saturday,Longgang-Nanshan,13:00-14:00,41,19.214287191440768,100-300m,Consumer,Entity_149
2023-09-07,2,No,Unknown,Ent_63,Longgang,V1500,Thursday,Longgang-Luohu,08:00-09:00,56,17.29989625414157,100-300m,Industrial,Entity_160
2023-07-16,2,Yes,Individual,Ent_30,Luohu,Mavic 3,Sunday,Longgang-Longgang,11:00-12:00,9,12.355014661541484,0-100m,Logistics,Entity_133
2023-02-03,1,No,Unknown,Ent_15,Longgang,EH216,Friday,Luohu-Luohu,13:00-14:00,12,8.224534225380456,>600m,Passenger,Entity_159
2023-10-09,2,No,Unknown,Ent_24,Longgang,Mavic 3,Monday,Longgang-Futian,11:00-12:00,60,6.762301033810592,100-300m,Passenger,Entity_161
2023-05-21,2,Yes,Enterprise,Ent_17,Nanshan,Agras T40,Sunday,Futian-Luohu,06:00-07:00,7,13.829808128341496,300-600m,Industrial,Entity_35
2023-02-22,5,No,Individual,Ent_23,Baoan,EH216,Wednesday,Longgang-Futian,17:00-18:00,26,12.80008560778678,>600m,Logistics,Entity_156
2023-03-01,3,No,Enterprise,Ent_88,Longgang,V1500,Wednesday,Luohu-Baoan,20:00-21:00,23,4.890099208107593,0-100m,Consumer,Entity_170
2023-08-07,2,No,Enterprise,Ent_50,Baoan,EH216,Monday,Longgang-Luohu,06:00-07:00,8,4.034551671358339,100-300m,Industrial,Entity_5
2023-12-07,1,No,Unknown,Ent_50,Nanshan,V1500,Thursday,Nanshan-Baoan,15:00-16:00,45,0.7079915039085825,>600m,Passenger,Entity_122
2023-03-14,5,No,Enterprise,Ent_52,Nanshan,Agras T40,Tuesday,Luohu-Luohu,18:00-19:00,52,15.060049207807745,0-100m,Passenger,Entity_170
2023-06-19,2,No,Enterprise,Ent_34,Baoan,V1500,Monday,Baoan-Luohu,06:00-07:00,45,8.717809366452704,300-600m,Consumer,Entity_142
2023-10-21,2,Yes,Individual,Ent_64,Longgang,EH216,Saturday,Nanshan-Luohu,18:00-19:00,32,19.030063864180082,>600m,Consumer,Entity_145
2023-09-12,1,No,Enterprise,XAG,Longgang,V1500,Tuesday,Luohu-Luohu,19:00-20:00,53,2.446884499644102,>600m,Passenger,Entity_75
2023-05-20,4,Yes,Unknown,Ent_73,Baoan,EH216,Saturday,Baoan-Longgang,10:00-11:00,17,5.383397323049304,300-600m,Passenger,Entity_119
